id,Giocatore,Anno,Età,Ruolo,Minuti,Tiri,Tiri in porta,Tiri da area,Tiri da area piccola,Tiri fuori area,Tiri di testa,Tiri di rigore,Gol,Gol da area,Gol da area piccola,Gol fuori area,Gol di testa,Gol di piede,Gol su PI,Gol su Pun. Centrale,Gol su Pun. Laterale,Gol su Corner,Gol su Rimessa,Gol su rigore,Gol su sviluppo rigore,Gol su Pun. Diretta,Gol su sviluppo Pun. Diretta,Precisione,Precisione da area,Precisione da fuori area,Tiri su Occasione Gol,Tiri su Promettente,Passaggi Chiave,Passaggi Chiave in area,Passaggi Chiave ricevuti,Passaggi Chiave ricevuti in area,Assist,Assist Vincenti,Assist in area,Assist Vincenti in area,Third pass,Third pass vincenti,Gol procurati,Assist V + Third pass V,Assist V + Third pass V + Gol procurati,Triangolazioni,Triangolazioni fatte,Triangolazioni chiuse,Passaggi,Passaggi ricevuti,Palle Laterali,Cross,Cross riusciti,Cross vincenti,Traversoni,Traversoni riusciti,Traversoni vincenti,Cut Back,Cut Back riusciti,Cut Back vincenti,Perde palla,Propria metà campo,Recupera palla,Metà campo avversaria,Dribbling,Dribbling vincenti,Dribbling subiti,Dribbling perdenti subiti,Duelli,Duelli di gioco,Duelli vinti,Duelli nella metà campo offensiva,Duelli vinti nella metà campo offensiva,Duelli aerei,Duelli aerei vinti,Duelli tackle,Duelli tackle vinti,Interventi decisivi +,Interventi decisivi -,Reti subite squadra,Falli fatti,Falli subiti,In Fuorigioco,Ammonizioni,Espulsioni,Doppie Ammonizioni,Parate,Gol subiti,Uscite,Tiri in porta subiti,Rigori,Rigori parati,Interventi decisivi +2,Interventi decisivi -3,Passaggi portiere,Passaggi portiere +,Lanci,Lanci +,% Realizzazione,Realizzazione da area,Realizzazione da fuori area,Realizzazione su rigore,Realizzazione su Occasione Gol,Realizzazione su Promettente,lanci/passaggi portiere ricevuti,lanci/passaggi portiere ricevuti campo off.,% Passaggi riusciti,% Cross riusciti,% Cross vincenti,% Traversoni riusciti,% Traversoni vincenti,% Cut Back riusciti,% Cut Back vincenti,H media recupera palla (no P),% dribbling vincenti,% dribbling perdenti subiti,% duelli vinti,% duelli vinti nella metà campo offensiva,% duelli arei vinti,% duelli tackle vinti,Minuti giocati / gol subiti,H media falli (m),% parate su tiri in porta subiti,% passaggi +,% passaggi su gioco portiere,% lanci +,% lanci su gioco portiere
5563.0,FERRARI A.,1994.0,28.0,D,1731.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,0.0,36.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,800.0,565.0,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,20.0,147.0,28.0,14.0,9.0,46.0,23.0,299.0,276.0,187.0,61.0,30.0,54.0,34.0,136.0,98.0,2.0,1.0,27.0,27.0,23.0,0.0,4.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,,100.0,,1.9130434782608696,0.0,81.86086956521739,10.0,0.0,,,,,31.728571428571428,63.63636363636363,49.44285714285714,62.0304347826087,52.42,59.311764705882354,66.01363636363637,49.866,46.71666666666667,,,,,
5586.0,BESSA D.,1993.0,29.0,C,856.0,8.0,3.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,100.0,200.0,0.0,0.0,36.0,8.0,26.0,4.0,10.0,1.0,3.0,1.0,3.0,2.0,0.0,3.0,3.0,19.0,13.0,6.0,476.0,417.0,10.0,5.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,59.0,15.0,39.0,10.0,30.0,20.0,24.0,19.0,168.0,154.0,77.0,85.0,38.0,24.0,10.0,55.0,28.0,1.0,0.0,16.0,21.0,14.0,1.0,5.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,20.0,,,,0.08333333333333333,0.0,79.1125,0.0,0.0,33.333333333333336,0.0,50.0,0.0,40.6375,63.67272727272727,80.55833333333334,46.163636363636364,39.13157894736842,41.07142857142857,50.46875,38.21181818181818,52.028571428571425,,,,,
5590.0,GYOMBER N.,1992.0,30.0,D,2758.0,5.0,2.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,200.0,0.0,1.0,1.0,66.0,3.0,8.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1080.0,678.0,15.0,12.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,111.0,36.0,216.0,44.0,11.0,8.0,86.0,34.0,365.0,351.0,229.0,83.0,48.0,93.0,73.0,116.0,82.0,4.0,2.0,51.0,46.0,14.0,0.0,9.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.7741935483870968,0.0,78.81935483870969,9.090909090909092,0.0,0.0,0.0,0.0,0.0,30.453333333333333,80.95714285714287,45.611111111111114,63.332258064516125,60.17857142857143,82.92142857142858,71.63461538461539,65.82407407407408,51.43043478260869,,,,,
5605.0,ESCALANTE G.,1993.0,29.0,C,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,75.0,,,,,,,,,50.0,33.3,0.0,,0.0,,,,,,,
5628.0,MANCUSO L.,1992.0,30.0,A,445.0,9.0,7.0,7.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,300.0,200.0,3.0,1.0,5.0,3.0,22.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,69.0,87.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,8.0,8.0,3.0,3.0,1.0,9.0,6.0,55.0,53.0,16.0,40.0,11.0,15.0,2.0,24.0,8.0,0.0,0.0,9.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,12.5,0.0,,33.333333333333336,0.0,0.375,0.375,75.22857142857143,12.5,0.0,,,,,48.21666666666667,25.0,66.66,28.7,24.714285714285715,25.0,27.28333333333333,43.266,53.849999999999994,,,,,
5656.0,DEZI J.,1992.0,30.0,C,20.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,7.0,7.0,3.0,6.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,84.6,100.0,0.0,,,,,56.6,50.0,100.0,42.9,33.3,100.0,33.3,,,,,,,
5664.0,TORREGROSSA E.,1992.0,30.0,A,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,18.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,41.0,62.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,5.0,2.0,2.0,2.0,40.0,33.0,18.0,32.0,15.0,11.0,4.0,11.0,5.0,0.0,0.0,3.0,6.0,7.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.3,0.2,72.66666666666667,50.0,0.0,,,,,,33.333333333333336,100.0,47.160000000000004,46.54,50.0,30.566666666666666,24.666666666666668,85.76666666666667,,,,,
5699.0,CECCHERINI F.,1992.0,30.0,D,2490.0,10.0,2.0,9.0,4.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,200.0,0.0,1.0,2.0,69.0,5.0,11.0,7.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,2.0,1204.0,874.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,117.0,34.0,225.0,43.0,30.0,19.0,56.0,33.0,472.0,447.0,253.0,136.0,67.0,135.0,75.0,172.0,111.0,2.0,0.0,41.0,56.0,25.0,3.0,12.0,1.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,12.5,0.0,,100.0,0.0,0.8235294117647058,0.029411764705882353,83.99117647058823,20.0,0.0,,,0.0,0.0,34.65,62.877272727272725,50.51538461538462,50.411764705882355,46.984375,56.75,65.696875,58.94035714285714,49.52068965517241,,,,,
5770.0,PINSOGLIO C.,1990.0,32.0,P,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,7.0,3.0,3.0,,,,,,,0.0,0.0,100.0,,,,,,,,,,,,,,48.0,,50.0,100.0,70.0,100.0,30.0
5789.0,SCHIAVONE A.,1993.0,29.0,C,624.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,0.0,23.0,8.0,6.0,2.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,240.0,157.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,34.0,7.0,3.0,1.0,30.0,19.0,75.0,70.0,33.0,20.0,6.0,6.0,3.0,21.0,13.0,0.0,0.0,18.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,,,100.0,,0.07142857142857142,0.0,81.76923076923077,0.0,0.0,0.0,0.0,,,37.96153846153846,25.0,62.92,48.3,32.0,50.0,58.57142857142857,34.333,48.76666666666667,,,,,
5795.0,CAPRARI G.,1993.0,29.0,A,2879.0,58.0,41.0,36.0,2.0,22.0,2.0,2.0,12.0,10.0,1.0,2.0,1.0,11.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2008.4,1600.0,800.0,6.0,12.0,107.0,55.0,203.0,30.0,56.0,7.0,36.0,7.0,5.0,2.0,0.0,9.0,9.0,56.0,25.0,31.0,1233.0,1363.0,64.0,54.0,10.0,0.0,2.0,1.0,1.0,8.0,6.0,1.0,297.0,54.0,52.0,25.0,177.0,98.0,57.0,38.0,641.0,567.0,260.0,411.0,154.0,61.0,8.0,235.0,61.0,0.0,0.0,40.0,42.0,74.0,12.0,3.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,30.8,12.5,100.0,66.66666666666667,10.0,0.5142857142857142,0.17142857142857143,80.67428571428572,20.132,0.0,50.0,50.0,75.0,12.5,51.98148148148148,49.182352941176475,63.75,40.934285714285714,37.40857142857143,12.479310344827585,28.891428571428573,64.49346153846153,63.25238095238095,,,,,
5799.0,FIORILLO V.,1990.0,32.0,P,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,8.0,0.0,0.0,1.0,0.0,7.0,6.0,8.0,7.0,,,,,,,0.0,0.0,90.0,,,,,,,,,,100.0,,100.0,,18.0,,37.5,85.7,46.7,87.5,53.3
5807.0,VENUTI L.,1995.0,27.0,D,1677.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,53.0,5.0,22.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,1045.0,839.0,28.0,21.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,76.0,27.0,74.0,18.0,25.0,17.0,50.0,30.0,202.0,171.0,113.0,88.0,40.0,25.0,18.0,53.0,27.0,0.0,1.0,21.0,18.0,31.0,0.0,4.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,3.8260869565217392,0.0,89.79130434782608,27.08125,0.0,0.0,0.0,100.0,0.0,32.57727272727273,69.60588235294118,54.254999999999995,58.49130434782609,44.77619047619047,66.67142857142856,50.44,62.708333333333336,56.74545454545455,,,,,
5822.0,POLITANO M.,1993.0,29.0,A,1748.0,32.0,14.0,16.0,5.0,16.0,3.0,0.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,741.7,683.0,400.0,3.0,7.0,56.0,26.0,98.0,24.0,24.0,4.0,18.0,3.0,1.0,0.0,0.0,4.0,4.0,28.0,8.0,20.0,743.0,760.0,64.0,60.0,14.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,150.0,30.0,47.0,15.0,82.0,46.0,65.0,46.0,311.0,283.0,127.0,184.0,70.0,24.0,4.0,98.0,30.0,0.0,0.0,16.0,16.0,28.0,4.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.278947368421052,12.5,7.142857142857143,,66.66666666666667,0.0,0.3333333333333333,0.06060606060606061,73.7,25.59583333333333,3.470833333333333,,,50.0,0.0,41.91904761904762,51.911111111111104,69.12083333333334,37.78484848484849,34.20666666666667,19.444444444444443,30.37741935483871,53.871538461538464,61.315384615384616,,,,,
5834.0,BANI M.,1993.0,29.0,D,1284.0,8.0,1.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,2.0,21.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,259.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,17.0,144.0,11.0,1.0,1.0,27.0,8.0,217.0,198.0,156.0,33.0,15.0,93.0,68.0,64.0,49.0,1.0,0.0,16.0,13.0,19.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0588235294117647,0.0,79.58235294117648,0.0,0.0,,,,,29.599999999999998,100.0,33.92857142857143,70.44117647058823,36.80769230769231,68.2,76.20769230769231,65.95454545454545,51.6875,,,,,
5868.0,CECCARONI P.,1995.0,27.0,D,3344.0,12.0,7.0,10.0,5.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,550.0,550.0,0.0,2.0,3.0,105.0,5.0,14.0,10.0,6.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,1722.0,1265.0,12.0,9.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,130.0,54.0,265.0,31.0,24.0,16.0,61.0,24.0,353.0,327.0,216.0,103.0,49.0,103.0,66.0,118.0,71.0,6.0,3.0,63.0,26.0,26.0,0.0,7.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,15.0,18.75,0.0,,50.0,33.333333333333336,2.942857142857143,0.0,85.48857142857143,25.0,0.0,100.0,0.0,50.0,0.0,26.531428571428574,61.666666666666664,41.28076923076923,59.47142857142857,47.99354838709677,64.6896551724138,57.76428571428572,57.73129032258065,53.40526315789474,,,,,
5877.0,BASTONI S.,1996.0,26.0,D,2431.0,19.0,10.0,4.0,0.0,15.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,300.0,550.0,1.0,2.0,105.0,37.0,50.0,5.0,37.0,3.0,27.0,2.0,3.0,1.0,0.0,4.0,4.0,30.0,18.0,12.0,1159.0,878.0,55.0,51.0,14.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,192.0,49.0,122.0,31.0,84.0,50.0,90.0,54.0,448.0,416.0,229.0,198.0,96.0,43.0,31.0,168.0,80.0,0.0,1.0,43.0,32.0,32.0,1.0,5.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.092857142857143,50.0,7.6923076923076925,,100.0,50.0,0.6774193548387096,0.0967741935483871,78.38000000000001,24.51904761904762,3.5714285714285716,25.0,0.0,0.0,0.0,35.470370370370375,59.73076923076923,56.5923076923077,50.72666666666667,50.51481481481482,74.53888888888889,49.220689655172414,52.79909090909091,49.04705882352941,,,,,
5884.0,GAGLIARDINI R.,1994.0,28.0,C,700.0,8.0,4.0,5.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.3,150.0,200.0,2.0,1.0,20.0,3.0,24.0,6.0,7.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,3.0,9.0,6.0,3.0,345.0,323.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,6.0,37.0,11.0,16.0,8.0,33.0,23.0,172.0,157.0,64.0,94.0,37.0,40.0,20.0,45.0,11.0,0.0,0.0,10.0,25.0,15.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.325,37.5,0.0,,50.0,100.0,0.4444444444444444,0.05555555555555555,86.80000000000001,0.0,0.0,,,,,33.94615384615385,42.42727272727273,70.45454545454545,33.12777777777777,32.51176470588236,42.11538461538461,22.0,41.666666666666664,51.472727272727276,,,,,
5893.0,VIOLA N.,1989.0,33.0,C,119.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,58.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,6.0,0.0,7.0,4.0,7.0,4.0,26.0,24.0,16.0,6.0,4.0,4.0,3.0,4.0,4.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,71.53333333333333,,,,,,,26.099999999999998,50.0,50.0,61.11666666666667,83.33333333333333,66.66666666666667,100.0,19.0,43.85,,,,,
5930.0,CALDARA M.,1994.0,28.0,D,2914.0,14.0,6.0,10.0,2.0,4.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,300.0,100.0,3.0,3.0,59.0,1.0,10.0,9.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,5.0,3.0,2.0,1189.0,809.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,43.0,252.0,41.0,11.0,7.0,68.0,25.0,406.0,385.0,249.0,103.0,53.0,135.0,78.0,143.0,100.0,7.0,1.0,52.0,29.0,21.0,3.0,9.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,9.090909090909092,14.285714285714286,0.0,,0.0,33.333333333333336,1.935483870967742,0.03225806451612903,83.51290322580645,0.0,0.0,,,,,30.44333333333333,65.0,35.53076923076923,62.11666666666667,59.672413793103445,64.26071428571429,70.60689655172413,62.416666666666664,43.98235294117647,,,,,
5935.0,ARAMU M.,1995.0,27.0,C,2214.0,45.0,17.0,17.0,0.0,28.0,2.0,4.0,7.0,5.0,0.0,2.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,886.6,750.0,458.3,2.0,4.0,66.0,27.0,115.0,11.0,28.0,5.0,22.0,5.0,0.0,0.0,0.0,5.0,5.0,22.0,8.0,14.0,759.0,720.0,56.0,49.0,14.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,202.0,26.0,41.0,16.0,73.0,49.0,55.0,42.0,410.0,329.0,206.0,243.0,116.0,50.0,11.0,126.0,52.0,0.0,1.0,39.0,29.0,81.0,7.0,6.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.47826086956522,35.714285714285715,5.882352941176471,75.0,50.0,25.0,0.25,0.1875,71.125,27.65,7.7272727272727275,42.857142857142854,14.285714285714286,,,45.44583333333333,66.116,69.90454545454546,50.03125,41.7125,21.264,37.56333333333334,50.54347826086956,54.64545454545455,,,,,
5958.0,FIAMOZZI R.,1993.0,29.0,D,666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,5.0,3.0,384.0,247.0,11.0,8.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,41.0,12.0,31.0,7.0,23.0,12.0,18.0,12.0,85.0,78.0,40.0,25.0,13.0,11.0,4.0,24.0,11.0,0.0,1.0,16.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,0.8,0.1,79.95,58.333333333333336,0.0,0.0,0.0,0.0,0.0,35.56666666666667,53.9625,79.1625,35.19,37.5,45.833333333333336,37.77777777777778,55.5625,36.4,,,,,
5969.0,CAPEZZI L.,1995.0,27.0,C,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,6.0,3.0,4.0,2.0,13.0,11.0,49.0,48.0,15.0,21.0,6.0,8.0,2.0,20.0,8.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,78.92,,,,,,,60.833333333333336,33.333333333333336,70.825,23.34,22.0,22.233333333333334,38.339999999999996,31.11,43.55,,,,,
5975.0,CONTI A.,1994.0,28.0,D,281.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,100.0,100.0,2.0,0.0,5.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,85.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,7.0,1.0,6.0,4.0,10.0,6.0,39.0,35.0,21.0,16.0,7.0,3.0,2.0,12.0,7.0,0.0,0.0,6.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,,50.0,,0.5,0.0,67.4625,,,,,,,28.139999999999997,62.5,50.0,48.4375,35.35,66.66666666666667,69.43333333333334,31.0,54.2,,,,,
